51300223085,eee,15,89
51300223085,bbe,175,57
51300223085,bce,61,24
51300223085,fda,226,219
51300223085,ebe,150,143
51300223085,gee,160,45
51300223085,dad,298,167
51300223085,dge,95,24
51300223085,gcd,72,227
51300223085,eec,51,247
51300223085,fga,106,76
51300223085,dca,106,92
51300223085,dac,291,11
51300223085,adb,274,217
51300223085,eeg,26,139
51300223085,cgb,177,70
51300223085,gfb,73,271
51300223085,bed,112,241
51300223085,bef,276,14
51300223085,bcc,170,157
51300223085,edg,123,116
51300223085,bdd,201,292
51300223085,abb,260,174
51300223085,fea,101,95
51300223085,cfe,106,135
51300223085,ega,124,205
51300223085,afc,175,138
51300223085,eda,75,160
51300223085,fbf,24,199
51300223085,cec,42,276
51300223085,fee,93,131
51300223085,ccg,86,60
51300223085,efc,270,266
51300223085,dbc,95,201
51300223085,ccd,214,123
51300223085,ffe,231,272
51300223085,ffd,265,140
51300223085,dfe,3,287
51300223085,efd,99,78
51300223085,ccc,127,243
51300223085,bgd,261,161
51300223085,dac,152,11
51300223085,cgf,22,5
51300223085,gbf,148,138
51300223085,bee,234,109
51300223085,bea,101,258
51300223085,fbb,70,189
51300223085,fgb,58,112
51300223085,gff,92,281
51300223085,bcd,46,8
51300223085,cad,222,126
51300223085,ccd,295,131
51300223085,baa,25,80
51300223085,beb,26,258
51300223085,age,97,255
51300223085,fcc,118,39
51300223085,eae,252,183
51300223085,fda,113,188
51300223085,bfb,28,58
51300223085,acg,138,162
51300223085,cae,279,219
51300223085,ebe,219,124
51300223085,egc,66,116
51300223085,agb,72,28
51300223085,bac,23,88
51300223085,bbf,26,233
51300223085,agb,12,33
51300223085,dbg,262,271
51300223085,adf,84,96
51300223085,egd,247,47
51300223085,fde,79,218
51300223085,gac,211,261
51300223085,ded,180,68
51300223085,dca,243,104
51300223085,eed,270,21
51300223085,cfc,236,34
51300223085,cfe,137,114
51300223085,dbf,176,184
51300223085,gec,148,163
51300223085,efe,42,70
51300223085,cdg,176,47
51300223085,fab,14,11
51300223085,aae,22,318
51300223085,bfe,39,194
51300223085,acd,272,66
51300223085,eff,172,252
51300223085,bab,149,8
51300223085,caa,53,248
51300223085,gef,28,152
51300223085,bce,125,20
51300223085,dgc,299,42
51300223085,fga,42,76
51300223085,fbc,250,185
51300223085,cef,229,27
51300223085,fbf,11,163
51300223085,cag,176,160
51300223085,dee,84,136
51300223085,cca,36,295
51300223085,ead,129,167
51300223085,dfg,128,119
51300223085,cfd,2,36
51300223085,dab,110,70
51300223085,adb,185,258
51300223085,gcc,202,27
51300223085,cbb,164,213
51300223085,dce,260,293
51300223085,edd,98,220
51300223085,abd,108,35
51300223085,ggc,81,161
51300223085,bdg,1,163
51300223085,bfd,146,190
51300223085,cbd,5,123
51300223085,gbg,273,227
51300223085,fbe,30,216
51300223085,gee,233,49
51300223085,fec,169,109
51300223085,bgf,203,298
51300223085,bfc,247,193
51300223085,bdb,137,258
51300223085,bbe,65,54
51300223085,ead,49,183
51300223085,deb,105,156
51300223085,ddd,202,42
51300223085,ddb,286,245
51300223085,ace,54,37
51300223085,aed,188,202
51300223085,dag,61,66
51300223085,cge,65,120
51300223085,bca,101,144
51300223085,gac,115,224
51300223085,cbg,212,233
51300223085,gfg,274,120
51300223085,gbf,186,155
51300223085,bcb,73,114
51300223085,dfd,52,116
51300223085,gag,258,166
51300223085,edb,41,31
51300223085,eaf,250,234
51300223085,fdd,222,206
51300223085,abc,225,153
51300223085,cga,166,160
51300223085,gbc,206,120
51300223085,eag,27,212
51300223085,fba,32,286
51300223085,bda,189,9
51300223085,adc,41,290
51300223085,cee,239,243
51300223085,gcg,143,260
51300223085,dga,164,187
51300223085,bdd,194,251
51300223085,cdg,262,54
51300223085,dad,213,161
51300223085,gdd,77,14
51300223085,feg,100,27
51300223085,feg,259,21
51300223085,fcf,118,23
51300223085,gge,147,36
51300223085,fdb,65,47
51300223085,ecg,244,213
51300223085,dgb,110,276
51300223085,ccb,88,120
51300223085,gdg,96,81
51300223085,bgc,99,21
51300223085,fbd,131,101
51300223085,caa,251,275
51300223085,abf,299,223
51300223085,aeb,210,174
51300223085,dgd,146,231
51300223085,dgc,36,39
51300223085,efe,194,57
51300223085,bag,56,24
51300223085,gbe,110,184
51300223085,fgd,3,171
51300223085,afg,297,283
51300223085,aec,235,24
51300223085,def,271,76
51300223085,cfg,285,85
51300223085,gcb,50,82
51300223085,bae,18,202
51300223085,bed,7,238
51300223085,fea,68,113
51300223085,cgd,264,270
51300223085,fbc,68,197
51300223085,agg,185,80
51300223085,ccg,210,58
51300223085,fac,79,124
51300223085,edd,258,189
51300223085,aeg,15,95
51300223085,bbg,282,121
51300223085,bgc,299,21
51300223085,bac,38,74
51300223085,aaf,69,302
51300223085,geb,5,261
51300223085,cbd,266,116
51300223085,ddb,205,279
51300223085,afg,18,251
51300223085,afb,289,193
51300223085,cdc,244,261
51300223085,eca,70,174
51300223085,ebg,72,184
51300223085,efg,33,238
51300223085,cga,36,177
51300223085,ebc,94,24
51300223085,dfb,249,77
51300223085,ged,266,282
51300223085,dgf,68,74
51300223085,ecb,134,155
51300223085,dfc,161,65
51300223085,agd,3,78
51300223085,ded,233,58
51300223085,ege,216,6
51300223085,aba,188,246
51300223085,ecb,285,173
51300223085,beg,75,199
51300223085,gbf,12,134
51300223085,cda,11,60
51300223085,ggd,240,258
51300223085,bdc,187,83
51300223085,eaa,252,69
51300223085,acd,186,55
51300223085,baf,162,122
51300223085,cee,98,196
51300223085,dbb,202,243
51300223085,cgg,246,276
51300223085,fcd,3,7
51300223085,gga,43,81
51300223085,aea,274,155
51300223085,fcg,238,48
51300223085,fff,182,272
51300223085,fef,53,104
51300223085,ddc,143,169
51300223085,afd,67,161
51300223085,cgd,158,313
51300223085,adc,178,310
51300223085,cbe,54,192
51300223085,afc,49,126
51300223085,efb,18,23
51300223085,dcd,213,46
51300223085,gaa,254,263
51300223085,gcc,104,29
51300223085,fcb,1,101
51300223085,fcg,223,53
51300223085,eeb,277,157
51300223085,acb,15,91
51300223085,efe,150,63
51300223085,age,106,285
51300223085,abe,130,244
51300223085,dff,90,5
51300223085,aac,37,18
51300223085,daa,176,267
51300223085,gda,107,169
51300223085,gfc,176,278
51300223085,gfd,182,294
51300223085,gfa,215,124
51300223085,fab,250,10
51300223085,faf,193,191
51300223085,fec,32,93
51300223085,ffc,220,193
51300223085,fad,195,35
51300223085,ede,174,149
51300223085,geg,185,140
51300223085,ddf,26,75
51300223085,gga,68,92
51300223085,gce,239,287
51300223085,ffb,258,266
51300223085,fag,153,284
51300223085,ecd,277,189
51300223085,bbf,224,191
51300223085,dfc,10,59
51300223085,egg,280,287
51300223085,eae,239,215
51300223085,bge,285,33
51300223085,caf,57,71
51300223085,dfa,5,170
51300223085,gga,175,103
51300223085,cdd,225,279
51300223085,bef,288,11
51300223085,cbc,42,84
51300223085,gba,264,28
51300223085,bec,122,164
51300223085,gca,186,45
51300223085,fff,128,318
51300223085,dda,187,95
51300223085,cde,43,214
51300223085,bba,212,17
51300223085,cdb,141,240
51300223085,cea,113,213
51300223085,dde,83,231
51300223085,dcb,33,216
51300223085,cbc,191,75
51300223085,cab,250,205
51300223085,bad,136,102
51300223085,dcc,243,166
51300223085,dbe,215,111
51300223085,dbf,25,150
51300223085,gae,98,278
51300223085,ecc,160,200
51300223085,afe,92,124
51300223085,ebc,249,19
51300223085,aca,16,43
51300223085,gdg,275,71
51300223085,ggb,173,157
51300223085,aad,273,295
51300223085,eeg,44,125
51300223085,fgc,220,189
51300223085,cda,149,54
51300223085,aee,94,271
51300223085,ece,19,166
51300223085,ade,47,45
51300223085,fbg,174,270
51300223085,bfb,170,67
51300223085,ebe,39,100
51300223085,daf,73,249
51300223085,dec,12,67
51300223085,gbc,122,132
51300223085,fcg,79,57
51300223085,dea,235,92
51300223085,gad,227,232
51300223085,fcf,9,24
51300223085,bec,295,162
51300223085,aag,114,151
51300223085,gee,116,55
51300223085,bcb,128,119
51300223085,cbe,258,207
51300223085,ffg,131,98
51300223085,gbc,101,118
51300223085,ddd,253,45
51300223085,beg,128,183
51300223085,cff,58,28
51300223085,feb,86,255
51300223085,eda,243,147
51300223085,bgf,292,309
51300223085,ddg,291,9
51300223085,bcg,207,10
51300223085,dae,28,87
51300223085,bfa,13,280
51300223085,aff,64,173
51300223085,gea,225,268
51300223085,gde,286,216
51300223085,fdc,2,237
51300223085,bfb,203,55
51300223085,dbg,110,227
51300223085,bff,299,39
51300223085,aff,274,205
51300223085,gaf,157,106
51300223085,cfa,141,187
51300223085,dfd,227,134
51300223085,fca,13,209
51300223085,gdc,268,138
51300223085,afa,181,61
51300223085,eff,133,204
51300223085,cfb,168,133
51300223085,ega,75,170
51300223085,ceb,109,154
51300223085,egf,136,6
51300223085,cea,218,193
51300223085,gcf,217,287
51300223085,fed,277,122
51300223085,dee,193,114
51300223085,bab,11,8
51300223085,ddg,51,9
51300223085,dee,121,103
51300223085,bac,104,69
51300223085,afg,294,245
51300223085,cdf,110,147
51300223085,adf,293,91
51300223085,eac,72,266
51300223085,aad,169,256
51300223085,efc,27,260
51300223085,dcd,236,53
51300223085,eef,126,34
51300223085,gce,31,232
51300223085,bbc,182,191
51300223085,acf,30,269
51300223085,gab,56,278
51300223085,ebf,146,133
51300223085,fgf,136,31
51300223085,bcf,190,113
51300223085,acc,29,10
51300223085,egb,124,106
51300223085,adg,169,97
51300223085,fff,286,302
51300223085,aab,179,223
51300223085,dbf,164,121
51300223085,agg,175,66
51300223085,fdf,133,99
51300223085,bgg,270,75
51300223085,dgd,153,191
51300223085,cga,219,182
51300223085,cbf,95,125
51300223085,gdb,238,61
51300223085,dfe,223,332
51300223085,ged,94,225
51300223085,cge,268,120
51300223085,cae,28,256
51300223085,dad,258,177
51300223085,ece,45,132
51300223085,abg,51,111
51300223085,dga,203,188
51300223085,ced,234,124
51300223085,gcg,177,210
51300223085,bgd,24,135
51300223085,cac,79,84
51300223085,dcg,128,85
51300223085,ede,21,168
51300223085,bcg,177,10
51300223085,dcf,120,142
51300223085,ada,162,285
51300223085,fba,1,245
51300223085,bgc,165,21
51300223085,aca,89,43
51300223085,gce,276,269
51300223085,beg,146,179
51300223085,bee,26,129
51300223085,ebd,165,83
51300223085,abc,81,145
51300223085,ccf,190,77
51300223085,efd,291,69
51300223085,aaf,153,356
51300223085,gfe,75,27
51300223085,acg,276,170
51300223085,gdd,45,12
51300223085,gcc,95,27
51300223085,bcc,200,128
51300223085,cgb,77,71
51300223085,ffe,100,285
51300223085,cag,288,182
51300223085,gbb,119,46
51300223085,bfb,248,53
51300223085,ggg,141,234
51300223085,ccd,31,150
51300223085,geg,196,147
51300223085,abg,69,129
51300223085,gdf,20,106
51300223085,aef,132,299
51300223085,edf,212,113
51300223085,def,154,75
51300223085,egd,294,43
51300223085,dba,88,272
51300223085,cea,185,187
51300223085,ggf,247,201
51300223085,bde,228,329
51300223085,dbd,189,299
51300223085,bdf,134,141
51300223085,dcg,159,90
51300223085,gcb,262,91
51300223085,dce,256,325
51300223085,fdg,115,141
51300223085,gbe,36,193
51300223085,fga,298,62
51300223085,fgg,251,218
51300223085,gea,160,254
51300223085,aad,297,245
51300223085,afd,299,178
51300223085,ddg,150,8
51300223085,bbb,220,109
51300223085,bgc,145,19
51300223085,deg,105,188
51300223085,fdd,159,222
51300223085,aag,26,151
51300223085,ccc,32,216
51300223085,fce,207,143
51300223085,cfd,277,37
51300223085,aeg,102,79
51300223085,cbd,286,112
51300223085,bfd,208,186
51300223085,efa,197,123
51300223085,cdc,130,261
51300223085,abe,224,283
51300223085,aga,75,111
51300223085,ceg,285,91
51300223085,ggf,57,180
51300223085,dfd,211,151
51300223085,bga,76,5
51300223085,cdf,149,151
51300223085,fcf,227,25
51300223085,cea,73,220
51300223085,feg,255,24
51300223085,ecf,24,67
51300223085,cce,193,98
51300223085,cag,26,151
51300223085,cba,110,38
51300223085,gad,233,206
51300223085,bgb,75,250
51300223085,bce,144,18
51300223085,fbd,151,92
51300223085,gbf,296,111
51300223085,edg,109,105
51300223085,afg,245,291
51300223085,aaa,202,12
51300223085,bbd,213,224
51300223085,afe,61,99
51300223085,egd,57,34
51300223085,cgd,254,347
51300223085,fff,69,289
51300223085,beb,64,237
51300223085,bba,90,19
51300223085,ffg,278,99
51300223085,agf,280,338
51300223085,ggb,166,127
51300223085,add,267,204
51300223085,baf,47,112
51300223085,bbc,271,166
51300223085,afg,82,334
51300223085,ccb,151,140
51300223085,eca,185,174
51300223085,eff,157,175
51300223085,fcc,276,39
51300223085,caa,299,305
51300223085,edc,89,12
51300223085,dgc,287,41
51300223085,ced,61,147
51300223085,gac,228,232
51300223085,ged,142,227
51300223085,edd,56,207
51300223085,aea,24,168
51300223085,faa,276,23
51300223085,bgg,145,83
51300223085,fag,259,298
51300223085,fcg,263,50
51300223085,ega,114,200
51300223085,agc,129,65
51300223085,cef,15,26
51300223085,bac,58,64
51300223085,deg,240,191
51300223085,fda,237,204
51300223085,baa,188,76
51300223085,ffd,282,121
51300223085,dac,90,9
51300223085,dge,193,24
51300223085,eba,244,42
51300223085,fbb,128,183
51300223085,eab,125,286
51300223085,cca,117,274
51300223085,ffa,86,165
51300223085,cdf,157,147
51300223085,acb,27,80
51300223085,fed,71,135
51300223085,dgg,114,197
51300223085,gdf,179,94
51300223085,ebb,108,148
51300223085,dbb,16,279
51300223085,dae,199,100
51300223085,cfc,176,31
51300223085,fea,227,123
51300223085,ecg,224,191
51300223085,fac,272,128
51300223085,gae,99,222
51300223085,dcb,246,179
51300223085,aea,95,171
51300223085,geb,79,263
51300223085,afa,76,57
51300223085,eea,172,64
51300223085,cab,284,225
51300223085,bcd,65,7
51300223085,adb,12,291
51300223085,fde,229,187
51300223085,gaa,158,260
51300223085,aec,5,20
51300223085,dbd,282,299
51300223085,cbd,35,91
51300223085,eee,19,88
51300223085,dae,194,108
51300223085,bge,115,32
51300223085,bgc,275,19
51300223085,adb,59,273
51300223085,cgf,207,5
51300223085,gef,25,164
51300223085,adc,115,328
51300223085,efc,113,288
51300223085,ebd,110,83
51300223085,bba,144,21
51300223085,cgd,188,381
51300223085,add,199,187
51300223085,bde,163,391
51300223085,ceb,166,143
51300223085,caf,101,68
51300223085,eea,223,70
51300223085,bde,207,316
51300223085,gee,91,45
51300223085,fec,169,91
51300223085,bcb,240,124
51300223085,gca,266,48
51300223085,fae,78,24
51300223085,dbe,22,103
51300223085,gff,231,238
51300223085,cgc,6,295
51300223085,adf,243,103
51300223085,bbg,298,116
51300223085,bbe,293,57
51300223085,ebg,155,156
51300223085,fbd,180,106
51300223085,aac,28,19
51300223085,deb,79,173
51300223085,gbd,1,141
51300223085,bab,218,7
51300223085,gec,244,174
51300223085,bdb,112,270
51300223085,fac,83,143
51300223085,bda,269,9
51300223085,gbg,225,190
51300223085,cbd,288,85
51300223085,edg,91,118
51300223085,cgf,222,5
51300223085,eea,112,76
51300223085,aca,165,36
51300223085,ddb,115,273
51300223085,fce,279,151
51300223085,bdd,93,283
51300223085,daa,90,264
51300223085,gab,123,319
51300223085,fce,105,129
51300223085,bge,213,36
51300223085,eed,294,22
51300223085,aae,294,289
51300223085,agg,248,55
51300223085,eeb,154,133
51300223085,fee,156,140
51300223085,edg,233,96
51300223085,cga,19,160
51300223085,aef,63,275
51300223085,cec,246,314
51300223085,bea,188,250
51300223085,gga,128,111
51300223085,fcd,146,6
51300223085,dgg,220,171
51300223085,geb,131,220
51300223085,cbe,2,242
51300223085,dce,44,279
51300223085,bcf,98,120
51300223085,cga,3,182
51300223085,ada,82,322
51300223085,gfg,44,96
51300223085,ggc,15,140
51300223085,fge,254,30
51300223085,gcc,115,29
51300223085,cfc,215,26
51300223085,cbc,42,86
51300223085,gdb,54,61
51300223085,dfg,221,141
51300223085,dcc,100,146
51300223085,bdc,99,81
51300223085,gfb,75,322
51300223085,gcd,185,247
51300223085,dfg,129,135
51300223085,aeb,267,200
51300223085,efg,296,240
51300223085,ead,97,148
51300223085,afd,2,145
51300223085,dca,112,121
51300223085,ggg,101,243
51300223085,bfg,68,287
51300223085,gda,127,192
51300223085,abb,101,203
51300223085,cfe,254,111
51300223085,dba,60,310
51300223085,dab,210,60
51300223085,ebb,291,124
51300223085,adf,280,85
51300223085,agb,178,33
51300223085,fgb,204,114
51300223085,dda,255,84
51300223085,agg,51,54
51300223085,fdc,286,194
51300223085,aee,22,298
51300223085,gdb,156,59
51300223085,ccc,78,239
51300223085,bcf,14,105
51300223085,dbc,188,176
51300223085,cde,63,196
51300223085,ccd,182,156
51300223085,dfb,28,77
51300223085,acf,19,231
51300223085,ggg,140,264
51300223085,fab,239,9
51300223085,bef,93,12
51300223085,ffc,132,194
51300223085,cdd,75,256
51300223085,eec,215,274
51300223085,ggb,164,110
51300223085,adb,251,223
51300223085,dgb,74,303
51300223085,fad,123,40
51300223085,cbg,132,228
51300223085,ecb,261,190
51300223085,afd,222,127
51300223085,bbb,291,129
51300223085,ccf,18,72
51300223085,cfg,42,84
51300223085,gfd,288,332
51300223085,fgg,94,224
51300223085,acg,75,171
51300223085,fbb,23,201
51300223085,fcb,216,106
51300223085,cgb,266,68
51300223085,gcf,43,272
51300223085,bdg,93,163
51300223085,abf,11,187
51300223085,ddc,72,135
51300223085,ddg,227,8
51300223085,abd,79,30
51300223085,cda,121,57
51300223085,eda,19,147
51300223085,ece,227,106
51300223085,cdg,241,48
51300223085,cag,28,161
51300223085,ccb,266,119
51300223085,dfg,246,114
51300223085,cec,68,288
51300223085,cag,10,188
51300223085,cec,93,282
51300223085,cba,157,36
51300223085,eac,114,316
51300223085,aeb,76,196
51300223085,aae,214,320
51300223085,beg,155,205
51300223085,ggc,24,112
51300223085,gbb,282,42
51300223085,gfa,13,99
51300223085,ccf,209,77
51300223085,agg,200,61
51300223085,fef,130,90
51300223085,cdb,3,216
51300223085,gdc,34,154
51300223085,gba,274,25
51300223085,cad,71,136
51300223085,egg,53,338
51300223085,cge,234,103
51300223085,gca,9,39
51300223085,cee,194,174
51300223085,gea,292,279
51300223085,dfa,231,197
51300223085,gbe,168,200
51300223085,acc,297,11
51300223085,gac,166,185
51300223085,dad,171,189
51300223085,ace,295,41
51300223085,bgd,167,141
51300223085,gag,233,144
51300223085,gfc,13,233
51300223085,bfc,246,196
51300223085,dcf,160,120
51300223085,dac,212,9
51300223085,egc,33,100
51300223085,eag,233,197
51300223085,ddf,116,60
51300223085,fag,256,298
51300223085,cfg,197,93
51300223085,ege,119,6
51300223085,eee,5,94
51300223085,efe,17,68
51300223085,dcb,71,148
51300223085,ffg,281,97
51300223085,aed,116,175
51300223085,bca,267,145
51300223085,aff,41,202
51300223085,ceb,255,163
51300223085,dga,233,206
51300223085,fdg,100,153
51300223085,bfe,266,161
51300223085,ega,154,170
51300223085,ggb,57,104
51300223085,gde,13,252
51300223085,fbf,112,189
51300223085,fbe,3,187
51300223085,ffb,268,242
51300223085,aga,291,99
51300223085,fgc,279,160
51300223085,bff,112,44
51300223085,dcg,254,73
51300223085,aab,206,225
51300223085,ccg,193,64
51300223085,fdf,161,81
51300223085,aea,178,188
51300223085,faf,64,198
51300223085,baa,267,87
51300223085,fgf,125,25
51300223085,deg,32,183
51300223085,egc,295,84
51300223085,dba,297,365
51300223085,eeg,9,118
51300223085,cgg,99,248
51300223085,dee,98,95
51300223085,ecb,104,197
51300223085,egg,179,371
51300223085,gce,96,215
51300223085,bbf,10,206
51300223085,bgg,256,68
51300223085,agc,197,74
51300223085,cbb,54,189
51300223085,dag,12,66
51300223085,fga,192,55
51300223085,eaf,37,259
51300223085,adc,198,314
51300223085,fbc,47,198
51300223085,dff,40,5
51300223085,gdg,107,78
51300223085,gcg,68,237
51300223085,fea,117,108
51300223085,abe,3,266
51300223085,bag,125,26
51300223085,gbe,239,160
51300223085,bac,113,59
51300223085,ebe,173,93
51300223085,eef,195,37
51300223085,caa,207,295
51300223085,bbc,253,197
51300223085,gee,85,38
51300223085,bcb,77,105
51300223085,gge,9,33
51300223085,cef,119,21
51300223085,aed,214,185
51300223085,adf,104,85
51300223085,fgg,219,266
51300223085,fdb,103,42
51300223085,dab,292,64
51300223085,fbf,24,187
51300223085,cgf,297,5
51300223085,abc,159,137
51300223085,dcb,157,156
51300223085,bef,156,10
51300223085,fgd,233,172
51300223085,dfe,253,295
51300223085,edb,131,24
51300223085,acd,70,55
51300223085,gbf,277,116
51300223085,ade,224,45
51300223085,ffd,119,116
51300223085,faf,198,211
51300223085,ded,137,66
51300223085,cbd,234,90
51300223085,afc,46,109
51300223085,ffg,203,91
51300223085,dgc,49,45
51300223085,afb,137,193
51300223085,cbb,210,192
51300223085,agd,260,73
51300223085,faf,232,194
51300223085,dec,252,75
51300223085,bfd,288,221
51300223085,bed,163,207
51300223085,edb,69,24
51300223085,ebc,73,22
51300223085,bgf,96,268
51300223085,cga,28,209
51300223085,bda,292,8
51300223085,bdg,87,145
51300223085,efa,183,102
51300223085,cea,247,259
51300223085,gaf,128,117
51300223085,acb,139,64
51300223085,dfg,289,117
51300223085,dbe,167,93
51300223085,gdc,76,172
51300223085,afe,141,114
51300223085,ded,158,54
51300223085,dga,108,187
51300223085,bff,75,38
51300223085,dbd,229,284
51300223085,gdb,223,62
51300223085,fgf,58,22
51300223085,bcf,242,119
51300223085,ddb,79,262
51300223085,efd,253,73
51300223085,aaa,85,10
51300223085,bbb,105,136
51300223085,efa,211,85
51300223085,beb,160,258
51300223085,gfa,216,104
51300223085,age,28,333
51300223085,aca,12,42
51300223085,ede,186,159
51300223085,efd,35,82
51300223085,bae,250,167
51300223085,cad,258,161
51300223085,cfb,62,136
51300223085,dgf,196,61
51300223085,cee,75,142
51300223085,ebf,56,122
51300223085,bee,41,116
51300223085,afg,171,320
51300223085,aac,270,17
51300223085,bec,142,168
51300223085,ffb,230,249
51300223085,ecf,213,63
51300223085,ecd,17,166
51300223085,dff,231,5
51300223085,fca,246,171
51300223085,ggg,34,211
51300223085,cbe,4,229
51300223085,ebf,164,142
51300223085,ecd,91,184
51300223085,bcf,224,139
51300223085,gbc,224,127
51300223085,aba,269,290
51300223085,dab,140,70
51300223085,fcg,252,46
51300223085,cae,298,220
51300223085,egf,153,5
51300223085,dde,29,224
51300223085,eaa,68,69
51300223085,feb,209,285
51300223085,aad,93,203
51300223085,ggd,131,219
51300223085,eae,295,178
51300223085,bfb,142,56
51300223085,afa,121,63
51300223085,afd,228,121
51300223085,fcd,32,6
51300223085,dea,85,95
51300223085,bdd,227,302
51300223085,def,263,67
51300223085,bad,68,95
51300223085,dda,277,94
51300223085,baf,74,101
51300223085,ccb,158,128
51300223085,gbf,122,138
51300223085,faf,52,188
51300223085,bdd,227,314
51300223085,cfa,167,207
51300223085,gdc,74,146
51300223085,edc,146,11
51300223085,dcd,93,62
51300223085,cbg,164,271
51300223085,fgc,148,139
51300223085,bdf,154,141
51300223085,cde,280,186
51300223085,cfe,188,97
51300223085,fcb,259,95
51300223085,dee,54,85
51300223085,aeb,31,196
51300223085,fec,238,106
51300223085,dge,70,19
51300223085,bfa,205,271
51300223085,cgb,208,72
51300223085,agg,235,68
51300223085,gff,75,214
51300223085,fgf,140,19
51300223085,ecc,13,218
51300223085,ddd,101,37
51300223085,fgd,174,141
51300223085,afd,299,128
51300223085,bga,193,5
51300223085,gbf,57,153
51300223085,cdd,252,302
51300223085,bgc,247,19
51300223085,bbe,49,67
51300223085,beg,65,235
51300223085,bfc,255,156
51300223085,gcb,12,106
51300223085,dfa,212,234
51300223085,fcf,151,24
